ds,yhat,yhat_lower,yhat_upper
2015-06-04,1562.0850081152369,-1104.6039692753598,4020.535750825259
2015-06-05,1814.2949794150425,-929.5180601869182,4556.237927506728
2015-06-07,1567.494481811823,-1181.9264361259106,4156.93347635153
2015-06-08,1757.1063962562332,-935.2895862928649,4503.7672876553825
2015-06-09,1153.667250499423,-1457.1424758697096,3824.0512926665947
2015-06-11,1439.6687990324053,-1265.0655826490886,4151.821645083207
2015-06-12,1681.9469548999443,-937.878689698459,4579.823779554484
2015-06-13,1262.5323346223654,-1334.9730978481,3954.8085022781606
2015-06-14,1424.4242831449783,-1460.6940309576223,4217.118085556588
2015-06-15,1613.0901900634726,-1083.9526256154543,4124.303976475793
2015-06-16,1011.4287547674373,-1747.3534885565468,3718.342385750143
2015-06-18,1308.1454211970556,-1584.5284492093508,4056.8304033750564
2015-06-19,1558.7418251031718,-1406.3403671422268,4277.192346668288
2015-06-20,1149.1525235587328,-1511.9461365035968,3773.073683291231
2015-06-21,1322.0035200542384,-1296.1148503179688,3931.728823432737
2015-06-22,1522.384109515207,-1137.8034720723854,4179.220141102533
2015-06-23,932.8213808168799,-1646.6547637236715,3470.4526794460558
2015-06-25,1253.5709075519048,-1516.9244723340562,3962.8700711924225
2015-06-26,1515.4432881915939,-1374.576674685326,4066.23207655396
2015-06-28,1298.5272118907187,-1549.5106053209715,3725.6994937955433
2015-06-29,1507.0980267965942,-1189.3086826638687,4200.786636979784
2015-07-02,1254.8573526476443,-1905.2185469923293,3754.4257182369847
2015-07-03,1519.611638101713,-1052.8800447272984,4350.400004301089
2015-07-04,1122.1457342884023,-1509.038472097529,4046.864901885208
2015-07-05,1305.0150471185707,-1443.2147618612203,4163.237324724393
2015-07-06,1513.3195613802873,-1073.0166374866558,4284.770367122125
2015-07-08,60.95564284800798,-2839.836197631596,2658.62756464409
2015-07-09,1256.8241672218282,-1352.2051421684343,4095.9543852294946
2015-07-10,1519.6875149501684,-1079.800022088776,4104.468994574954
2015-07-11,1120.4245734832998,-1679.0876388679858,3857.3174003491235
2015-07-12,1301.7672510787042,-1660.1196981735823,4118.380637313871
2015-07-13,1508.9683188267138,-1182.997748070716,4155.904118906923
2015-07-14,924.7647724384628,-1952.9121093180386,3621.598600316168
2015-07-16,1252.7722985877847,-1325.4913085350518,4029.899206712169
2015-07-17,1517.1215378595489,-1052.210690478201,4373.059180348775
2015-07-18,1120.0378221448473,-1692.7004087230105,3873.2732899916823
2015-07-19,1304.2001158063626,-1314.592602582699,3804.4904736436774
2015-07-20,1514.7765012864595,-1073.314299693788,4175.901998101455
2015-07-23,1270.8156662799202,-1516.031559460037,4123.918757160104
2015-07-24,1539.453737788628,-1023.6260943272459,4190.86187235998
2015-07-25,1146.4996630271814,-1621.9411189651248,3988.9304804746334
2015-07-26,1334.4783910235785,-1511.0327265615058,3852.3773132068027
2015-07-27,1548.4174697280375,-1256.5437431111714,4424.582664419272
2015-07-30,1310.762002274133,-1532.8923139786173,3985.631409113231
2015-07-31,1580.0431294800896,-991.4768080464771,4310.048521687567
2015-08-01,1186.9971190459444,-1422.091428092932,4006.7543131897924
2015-08-02,1374.2073309095704,-1471.63673307457,4190.223687057108
2015-08-05,143.01347628080862,-2506.9535979468233,2964.502715252789
2015-08-06,1343.271897082499,-1598.8766263427628,4162.028925600216
2015-08-07,1610.6945920393866,-1357.9558548520158,4315.627472126643
2015-08-08,1216.2665373837526,-1624.6782309537798,3965.8539916746754
2015-08-09,1402.8541634989178,-1417.7491331485114,4035.8594678549252
2015-08-10,1615.875624721877,-1251.9129913498552,4309.448980508489
2015-08-11,1038.2653644908667,-1482.3815838595115,3824.2104524669217
2015-08-13,1382.725736367806,-1378.3698521184006,4150.978437629264
2015-08-15,1272.6600886645458,-1381.2857918990392,3932.0440790334505
2015-08-16,1471.3857880690728,-1236.0710574383756,4213.160950209353
2015-08-17,1699.041174047461,-1147.217986685412,4314.612208486026
2015-08-21,1823.6229529375046,-1118.7474818851308,4515.00157149033
2015-08-22,1464.9422803625007,-1282.0125000511387,4195.549238191361
2015-08-23,1691.3265464356668,-1091.137925638657,4401.707738744522
2015-08-24,1947.9046646248376,-647.9892171794534,4613.06789641859
2015-08-25,1417.2056362705368,-1341.5912708866647,4103.330055930545
2015-08-27,1863.3686374937824,-856.7006430616975,4414.995213746364
2015-08-28,2191.562072490434,-263.26632075225245,4861.985147601901
2015-08-29,1860.8481521281324,-834.4887629623549,4634.057617082507
2015-08-31,2393.5961018501757,-331.5649507468707,5398.5060337147215
2015-09-01,1883.5796934556824,-643.7558619626647,4715.657878740172
2015-09-03,2360.0292307911595,-279.5670967407408,5099.934888879425
2015-09-04,2696.884151866484,-113.16038131750021,5396.786189588478
2015-09-05,2369.9740865752474,-466.1961660736537,5212.527382428046
2015-09-06,2621.094337278397,77.30375169598412,5462.582438889994
2015-09-07,2894.5544751107263,372.44753637480636,5530.386877842206
2015-09-08,2372.160879995933,-390.15468909453017,5165.443868430494
2015-09-10,2806.8952051494707,137.0498693132744,5456.005579706837
2015-09-11,3114.5311791570875,237.40588715157617,5877.725243813101
2015-09-12,2753.0582968254575,-33.58530361569705,5439.490419165999
2015-09-13,2964.555570491206,312.96728001541214,5445.734004142773
2015-09-14,3193.700924269652,515.2803843513738,5830.519783155622
2015-09-15,2622.7485273949683,-201.59904995982671,5260.260544249099
2015-09-16,1758.2927735642868,-868.9012344517397,4384.65562610427
2015-09-17,2949.7807499983946,363.56958723503664,5620.058511981673
2015-09-18,3199.5008641399318,525.8907511811345,6113.068498294063
2015-09-19,2778.3043446735674,-53.91199555995601,5591.083639793881
2015-09-20,2928.9943179605634,219.18822591869318,5700.305641244282
2015-09-21,3096.997870451673,323.26002186607286,5974.451884909969
2015-09-22,2465.3322157046696,-186.14974239369946,5230.184705336571
2015-09-24,2675.277857477512,-109.84617323264408,5361.053710526979
2015-09-25,2870.1198277532703,14.540787690693595,5652.286603325614
2015-09-26,2397.4429009860282,-253.6721199570444,4896.786603331161
2015-09-27,2500.7191479503163,-73.37488869869381,5225.583094461439
2015-09-28,2625.996201380139,-231.83000992460595,5303.373682767031
2015-10-01,2109.533995943313,-758.3285985578282,4771.93947728233
2015-10-02,2285.368782909927,-660.9111713618619,5185.999135588569
2015-10-03,1800.495082379701,-1159.5498555150284,4632.939589332381
2015-10-04,1898.5768068436914,-873.796048839317,4379.33575127127
2015-10-05,2025.948635366495,-653.5520788310776,4803.53900764702
2015-10-08,1558.1996852406676,-1014.228643821184,4281.747073659639
2015-10-09,1763.9126735839181,-1189.4092605533024,4503.402344075445
2015-10-10,1315.278523760812,-1532.135248405966,3821.504928579176
2015-10-11,1455.5674006527256,-1442.8386030842496,4277.839921466163
2015-10-12,1630.466663124623,-1127.8473248291857,4342.216382571079
2015-10-13,1023.0427834136703,-1734.2078364543975,3654.443546919993
2015-10-15,1332.6451408137796,-1382.7926501167303,4064.2220920229033
2015-10-16,1601.9441922198039,-1152.0621963498666,4260.706062334759
2015-10-17,1219.1644980997294,-1478.3207950598116,3972.53455281174
2015-10-18,1426.800297648811,-1451.3574895343104,4231.298955259782
2015-10-19,1669.7392794207435,-956.2312938689405,4408.7191714897535
2015-10-20,1130.2338503238404,-1696.7065317856125,3823.7100382883227
2015-10-22,1572.039958607945,-1210.7604920941576,4350.738749497584
2015-10-23,1904.0136335092373,-769.0233024300246,4574.645475532563
2015-10-24,1580.586783415422,-1172.3044952856167,4396.103184534165
2015-10-25,1843.5193513794825,-877.9800554811499,4434.328252647829
2015-10-26,2137.012010031948,-553.4030916395571,4660.271508780004
2015-10-28,866.3620540025144,-1754.4952974278888,3497.663245961692
2015-10-29,2156.565737528746,-362.0621455956986,4760.844678874286
2015-10-30,2514.544179442662,-158.02328053570898,5366.357762079245
2015-10-31,2209.9933134040775,-578.3367778262005,5037.274010444257
2015-11-01,2484.4645573860716,-104.4273740127742,5586.508913252351
2015-11-02,2782.0545807083927,28.314927560373867,5294.145441541833
2015-11-03,2284.3905969756124,-525.6706041758579,5099.788660205962
2015-11-05,2769.8490789232183,33.956420603342636,5569.980390224666
2015-11-06,3103.3089800743855,211.42288648781468,5985.105785400736
2015-11-07,2767.92082486476,-55.144092672129375,5575.0760768414375
2015-11-08,3005.778959033439,187.25645037700278,5684.643547250142
2015-11-09,3261.616727040576,491.36445850530555,6060.910829444131
2015-11-10,2717.7825124764368,18.01992733405708,5406.558877424398
2015-11-11,1881.0015368669199,-983.1019199972626,4700.45485189269
2015-11-12,3100.8851884888227,346.2456428990048,5909.011363660508
2015-11-13,3379.9154909336826,879.7114594629435,6119.128533957823
2015-11-14,2989.1613900458588,366.5799174775834,5912.468846522252
2015-11-15,3171.6615470330285,325.8304324429835,5835.008174404107
2015-11-16,3373.0890651418963,574.8221540482814,6027.938445098579
2015-11-17,2776.7093192999937,207.89598563396675,5672.207493814946
2015-11-19,3063.7596842160365,485.7369204063922,5944.984043409878
2015-11-20,3301.016681856959,413.00797760882415,6169.407356647016
2015-11-21,2873.435039962922,133.05103782212015,5427.950812691913
2015-11-22,3024.593956589785,111.21118736882451,5673.72767793872
2015-11-23,3200.5869461495313,607.5820443238273,5933.9957357710455
2015-11-24,2584.969091611897,-204.33897136810702,5152.65149117524
2015-11-25,1685.4925214842553,-1086.7159641409319,4496.793831165611
2015-11-26,2852.5925435962235,76.48757702122958,5504.91493355946
2015-11-27,3089.3526631021105,396.337555181469,5911.894338105025
2015-11-28,2667.2057203559657,-242.64623356663134,5212.694184769616
2015-11-29,2829.306316962464,149.99958031348532,5600.293726298148
2015-11-30,3021.190345433556,466.6274826160869,5965.27498692373
2015-12-01,2425.7330742463096,-426.82723688347596,5002.825401352453
2015-12-03,2743.2422696521144,-22.83611343409045,5641.6745374211305
2015-12-04,3007.8957804084066,184.2174106792528,5709.410033105836
2015-12-05,2614.2888303608233,-193.12907149188507,5352.669004097179
2015-12-06,2804.545025461498,111.92713208853682,5428.4263416164995
2015-12-07,3023.165568832914,412.0590272263052,5677.863206755378
2015-12-08,2452.012235688281,-141.26453579624499,5242.06505082444
2015-12-09,1597.0816978604084,-1088.459483379705,4318.974197346042
2015-12-10,2807.0328010834673,103.16906388883201,5586.716457294355
2015-12-11,3083.194112537402,443.2161776457572,5662.017660587656
2015-12-12,2695.3080036584643,-137.12620504661555,5537.01138896998
2015-12-13,2884.945427097508,211.27922279702176,5398.461205593172
2015-12-14,3096.20617925471,363.05565710390545,5952.509873372755
2015-12-15,2510.7150864786818,-231.52629471014228,5308.22034631787
2015-12-16,1634.4058638569713,-1025.4387798268376,4393.312892018773
2015-12-17,2816.0539298308913,105.46478951539981,5371.793624846588
2015-12-18,3057.285265019188,202.87399234455805,5703.176613455284
2015-12-19,2628.3174498843455,-200.44154236121835,5440.572051224609
2015-12-20,2771.367014433603,-102.47120964676331,5452.439699217778
2015-12-21,2931.3379737073474,29.864016403274853,5651.390266922987
2015-12-22,2290.8021778682464,-591.3798049796567,4874.267091340794
2015-12-23,1356.7635229446355,-1338.5025631438584,4129.615318591639
2015-12-24,2479.167703853551,-185.0771680728386,5175.668387583647
2015-12-25,2660.885090043327,22.527267837063828,5453.549620292429
2015-12-26,2173.423433611553,-563.8113115370463,5257.991838908181
2015-12-27,2260.3051888822106,-511.8668039076052,4977.253338785452
2015-12-28,2367.725018745167,-236.66245372354112,4967.27053976187
2015-12-29,1679.4988573608935,-1059.9585048983984,4442.984551745547
2015-12-30,703.7973374380252,-2118.623916325264,3173.445065261453
2015-12-31,1791.7816962043557,-1026.3499367521824,4542.097964636659
2016-01-02,1442.0028327545983,-1475.4458747067795,4303.418116985279
2016-01-03,1520.6220709413915,-1348.0127788737202,4521.836905846463
2016-01-04,1629.5324710404864,-976.2842126369418,4258.465644035569
2016-01-05,952.7270420989266,-1716.5567667736352,3861.138688517522
2016-01-07,1117.0967804627887,-1650.6193567808346,3861.108320745177
2016-01-08,1312.3263604923063,-1283.5197117742368,4129.991233902366
2016-01-09,855.6023149348259,-1844.137742310148,3620.3931945899208
2016-01-10,990.1389653710071,-1675.897079145062,3787.8666162605946
2016-01-11,1161.4439331484782,-1687.0471202031965,3792.156532048591
2016-01-14,862.0922255670781,-2020.236937888908,3610.4997750155976
2016-01-15,1132.1275291775219,-1602.7808228540891,4038.7529110863697
2016-01-16,749.5179727702875,-1993.046218186377,3596.897134702511
2016-01-17,955.9130697951329,-1814.3359908267419,4019.567109780561
2016-01-21,1063.6048969832016,-1657.860768287989,4006.3057898330017
2016-01-22,1373.3923503439082,-1274.868318074163,4289.336028763533
2016-01-23,1020.9415167353437,-1580.0076177165108,3841.6591606911484
2016-01-24,1247.3046235533448,-1489.5030911962815,3670.201861574928
2016-01-25,1496.104670524772,-1027.873395858983,4158.663496420576
2016-01-28,1329.502430575511,-1430.993484913046,4062.3980343869125
2016-01-30,1215.4312211315232,-1468.1374702355427,4068.774064311762
2016-01-31,1394.2325741561165,-1317.7995373517963,3940.565411756245
2016-02-01,1589.194610390494,-1141.672095036567,4513.031640373139
2016-02-02,982.9454460566006,-1668.1257402128665,3766.1375557309725
2016-02-03,82.60860075792084,-2557.3438585054682,2729.6228939463567
2016-02-04,1238.3060979780664,-1504.7960661871487,4065.751834439613
2016-02-05,1453.1333309063452,-1157.903148974416,3939.8719635157677
2016-02-06,998.8626553866861,-1689.1130170618324,3717.329756188299
2016-02-07,1119.3107675131812,-1362.2561717798321,4012.3830122513195
2016-02-08,1260.985738028027,-1325.5106766732558,4025.491276402201
2016-02-09,608.0253793009774,-2181.2739428136947,3406.453872586023
2016-02-11,794.9827060140279,-1884.7606399455012,3496.1624654429484
2016-02-12,990.2946107641466,-1618.1457639642786,3801.5904371990364
2016-02-13,527.3847053499403,-2228.709368818143,3257.2209233975536
2016-02-14,650.5779713222315,-2153.057455186056,3316.7114188267797
2016-02-15,806.6293232681041,-1899.7809110742635,3414.5911895680665
2016-02-16,179.65497087498125,-2622.362798954852,2866.9062234480734
2016-02-19,705.327281050414,-1776.3051336449794,3483.802322517701
2016-02-20,309.36539019119505,-2537.2200066648206,2895.8259240432117
2016-02-21,507.27345321709186,-2155.5985612973377,3355.6441123906197
2016-02-22,744.2770558693232,-2007.2136746642748,3347.1355345387155
2016-02-23,202.9107174179885,-2572.5998470911977,2877.5059678582884
2016-02-25,653.5696452275321,-1983.214059481211,3481.210447792052
2016-02-27,686.8219397883958,-1961.094558675155,3442.7910014951717
2016-02-28,967.1971740413446,-1832.6523964343105,3756.8914268220465
2016-02-29,1280.8368729735362,-1520.5440296140455,3940.3729222217075
2016-03-01,808.7336638289191,-1754.691376570887,3634.8302042961827
2016-03-03,1370.4514910559058,-1297.6586754306122,4148.602242636953
2016-03-04,1752.5530286151961,-982.0782765861834,4451.556173791643
2016-03-05,1471.2549368173543,-1186.6849413618004,4081.4521690776182
2016-03-06,1767.3815458446184,-835.8803667000433,4476.088019914836
2016-03-07,2084.3495156712984,-554.6510772866826,4799.325588355682
2016-03-08,1603.1718487040916,-1143.064643155795,4137.725582483273
2016-03-09,829.2469570357811,-2114.0646714460104,3544.4445015602905
2016-03-10,2110.8940176418073,-620.9447857877491,4931.2520964482155
2016-03-11,2449.361741453595,-107.64999736748426,5246.001346419833
2016-03-12,2114.566814031282,-613.6140740442578,4695.948450207267
2016-03-13,2348.4963445200983,-470.8778757678617,4974.956573938065
2016-03-14,2595.8894729442345,-4.319687946869412,5218.345969484694
2016-03-15,2039.209104330988,-595.7068575793649,4859.90099833811
2016-03-17,2384.3687835536175,-444.25338869197947,5172.544357385213
2016-03-18,2638.9935544848454,-22.90201967211942,5473.674905618847
2016-03-19,2220.787513957164,-456.3888918154074,5096.850998764893
2016-03-20,2373.2846021481273,-597.821210243774,5106.127437160748
2016-03-21,2542.6834941486177,53.46450613796652,5517.15965028087
2016-03-22,1912.7882719704444,-607.4272862987937,4479.730793116267
2016-03-24,2130.4678551728553,-288.1957091075037,5000.916541152802
2016-03-25,2332.690582256393,-571.1360126289768,5452.721892167556
2016-03-26,1870.5554407068826,-946.8774267782328,4580.993272406831
2016-03-27,1988.0205124297079,-719.3083097950281,4709.9074559226265
2016-03-28,2131.4942590474607,-766.0252125775717,4862.578217113885
2016-03-29,1484.7781463483338,-1086.050874008918,4203.909393380331
2016-03-30,555.8004615226266,-2432.36755580615,3189.0544930867613
2016-03-31,1695.1037641951232,-1185.2559650546611,4493.787103673852
2016-04-01,1905.8141029806964,-787.3048280834525,4685.471666915642
2016-04-02,1459.3490363916917,-1183.6121888196742,4441.4665634978555
2016-04-03,1598.799335125027,-1380.1931246150632,4276.2551690787
2016-04-04,1769.59980530932,-944.0906916349976,4581.761375673358
2016-04-05,1154.5002365496866,-1531.793148494346,3889.828709401613
2016-04-06,260.37605122913465,-2634.9163447104233,3009.813660865825
2016-04-07,1436.6035334955895,-1232.8993924663562,4261.497401487891
2016-04-08,1685.2005393356965,-933.0793796432982,4412.896375724103
2016-04-09,1276.5154210442195,-1475.8299794065804,4037.3475777791637
2016-04-10,1452.635109722655,-1248.0265742276022,4125.127092122462
2016-04-12,1074.794643807781,-1659.357488088582,3817.7979428510303
2016-04-13,208.9302983003363,-2451.8796221669913,2763.693141103135
2016-04-14,1409.3734552085575,-1467.7427742991385,4182.2173762181965
2016-04-15,1677.7546058212902,-1058.7477655356154,4371.602610898686
2016-04-16,1284.1890919394862,-1637.080584846096,4260.04552263126
2016-04-17,1470.6856228208246,-1327.9150840728614,4148.936248387288
2016-04-18,1681.8371452258843,-764.7061618417817,4424.415904299582
2016-04-19,1099.804714067649,-1560.124276352389,3859.153767415041
2016-04-21,1425.0331138116449,-1343.2292642530326,4296.2333025059625
2016-04-22,1683.8383717662157,-982.9366388999177,4215.524693998337
2016-04-23,1278.2596344346066,-1669.9931517120453,4100.124040524583
2016-04-24,1451.0050396659828,-1493.861365421393,4188.811447668735
2016-04-25,1647.40161784417,-1125.6494661466616,4330.604689496069
2016-04-26,1050.3561023623436,-1770.9308651314009,3974.912713677488
2016-04-28,1347.6887538138476,-1316.8158616169756,4087.014348701627
2016-04-30,1180.250161013792,-1665.2538342628168,4117.8116478120955
2016-05-01,1346.7536974278878,-1518.4838831998763,4189.431584505095
2016-05-02,1540.1857049449645,-1315.1546349102427,4171.443481767142
2016-05-03,943.7297138600736,-2027.1139607748742,3722.446813282408
2016-05-05,1253.4225412671856,-1553.6044160616061,4100.130033964837
2016-05-06,1512.4249825296693,-1279.8850154998995,4210.821040239603
2016-05-07,1112.923512413086,-1593.0898019054864,4027.5058951131764
2016-05-08,1297.810934214193,-1567.5511592127614,4005.154434625145
2016-05-09,1512.4000341072842,-1182.6511190728795,4332.228369089104
2016-05-10,939.3873496125267,-1826.8726805665563,3636.202014143342
2016-05-11,85.60786511113292,-2515.1445310133427,2936.2138399499177
2016-05-12,1300.5425969564296,-1437.452931917528,4020.802944166838
2016-05-14,1213.375017673819,-1699.4209978641607,3854.6733625766656
2016-05-15,1423.9786583917335,-1219.7929590438312,4158.808990036245
2016-05-16,1662.7892419914667,-1129.3716980310257,4138.268847104905
2016-05-17,1111.9000309552548,-1559.6104209474668,3742.6071566641367
2016-05-18,277.5968913536676,-2290.7872635673784,2962.4181673399935
2016-05-19,1508.880311786869,-1102.6175367879673,4061.2729319210334
2016-05-20,1807.4658296052776,-982.6982991274105,4388.061889608655
2016-05-21,1443.5192084727046,-1321.019475275225,4174.497419671922
2016-05-22,1659.0604972655688,-951.8412906991055,4469.2406472983175
2016-05-23,1898.6522279694573,-881.7462718973992,4701.897397569156
2016-05-24,1344.3821455618527,-1433.242381642073,4157.558344630579
2016-05-25,502.63266233905756,-2425.7267504115553,3348.0715874005423
2016-05-26,1722.598643126652,-1047.6208800033291,4485.638427882991
2016-05-27,2006.2810046952322,-635.2592678684815,4692.812854807561
2016-05-28,1624.2126919990492,-1166.364250980907,4277.253040485903
2016-05-29,1818.8516130949415,-872.0518529514881,4606.402026242968
2016-05-30,2035.2558630424114,-740.6480073475761,4494.460671891255
2016-05-31,1456.052315911441,-1121.5476226383457,4130.555773692654
2016-06-02,1781.447757144392,-992.308069597517,4459.166997288746
2016-06-03,2038.4018394243558,-711.9373387581991,4791.95023264327
2016-06-04,1630.1475596519883,-1024.995317564338,4455.707142492612
2016-06-05,1799.6728642901987,-824.2005756001056,4537.32516697343
2016-06-06,1992.5218062554784,-752.46692624521,4746.104768681351
2016-06-07,1391.7519016825904,-1395.597204210532,4249.028492269694
2016-06-09,1681.3732417665042,-1039.6213366023514,4491.845057959153
2016-06-10,1924.6303358775056,-853.8158319907493,4586.502218538334
2016-06-11,1505.6816432869082,-1364.9791415179361,4235.835474301007
2016-06-12,1667.571662210279,-1075.1614068277738,4276.370641776287
2016-06-13,1855.8224111833065,-609.4986913064414,4537.083188701315
2016-06-14,1253.394718173376,-1339.9919003274904,3987.5823741214062
2016-06-15,367.4391726332549,-2337.291079995344,3261.238345170638
2016-06-16,1547.7988018106553,-1186.965145684157,4225.758025555089
2016-06-17,1796.9912724634817,-1011.1819955623412,4573.802839781123
2016-06-18,1385.9273833419504,-1354.8717683892085,4221.01727852368
2016-06-19,1557.3005152675785,-1281.1353351636744,4227.862550852616
2016-06-20,1756.2623364324509,-935.0875828505168,4354.21473249954
2016-06-21,1165.3956960047012,-1510.298872726847,3817.698351022372
2016-06-23,1483.9893027994844,-1303.3444329005804,4247.047524148682
2016-06-24,1745.115092573022,-1028.7904710449982,4481.54847088923
2016-06-25,1345.4627917969894,-1505.2616032834542,3974.7222921249354
2016-06-26,1527.4638842922902,-1134.7312873950602,4442.144018196646
2016-06-27,1736.054303194454,-861.3005442425672,4424.290928467377
2016-06-28,1153.651381315136,-1656.6404380368383,3990.3535678587764
2016-06-29,286.91844642295996,-2438.0638612617468,3128.994854166252
2016-06-30,1485.278776137084,-1386.1701886523833,4109.950705587949
2016-07-01,1750.90644991071,-973.339991414018,4501.671923668046
2016-07-02,1354.4506887413172,-1211.7095615895494,4145.864698629983
2016-07-03,1538.4412695357173,-1190.0802358798662,4226.354601673519
2016-07-04,1747.925310777547,-1112.325934856754,4256.95169002796
2016-07-07,1494.9337096707038,-1257.9597932216666,4360.257048975671
2016-07-08,1758.8400605555858,-871.6325742877556,4474.196561919819
2016-07-09,1360.5126558600912,-1563.751888634048,3980.3323556193627
2016-07-10,1542.6653823608926,-1137.689815462355,4492.794028161576
2016-07-12,1166.8689531294074,-1649.7568093839652,4081.705139075355
2016-07-14,1495.538449032068,-1091.120475553505,4326.032273830764
2016-07-15,1760.0428016485928,-1093.5247091828883,4262.349651024413
2016-07-16,1363.0237144943999,-1335.6308088158016,3949.0232737780143
2016-07-17,1547.185978939714,-1203.241168426793,4264.107931255777
2016-07-18,1757.7267181092022,-851.6118220378092,4482.089069102206
2016-07-19,1177.3017488217247,-1521.6904816534407,3839.436481276362
2016-07-20,312.78108718638146,-2544.128632094151,3182.248883709688
2016-07-21,1513.7556117877107,-1307.8089741824845,4138.087468045902
2016-07-22,1782.5226527367868,-753.3984586453602,4557.7362366466095
2016-07-23,1389.8072527241297,-1352.3969185867209,4160.4792645918915
2016-07-24,1578.1537607112714,-1218.091296401162,4285.16311976249
2016-07-25,1792.6030613965593,-758.24856027613,4152.042763350423
2016-07-28,1557.3582880874062,-1245.692726539606,4173.644507500534
2016-07-29,1827.7053901687657,-1058.1868985100277,4464.542499439142
2016-07-30,1435.820964506307,-1335.2745641983363,4161.440954268911
2016-07-31,1624.255469095881,-1098.4095449293056,4295.036650668854
2016-08-01,1838.0975943447497,-874.2540668795402,4655.174098942306
2016-08-02,1259.9488661865105,-1423.3978459385312,3954.3578534082444
2016-08-03,396.6855875801466,-2227.928299832274,3182.6425367620177
2016-08-04,1597.9698686527377,-1115.654240598657,4373.681464071861
2016-08-05,1866.2373146983114,-959.8221376095672,4644.934112631628
2016-08-06,1472.4179903828667,-1342.8537453720785,4279.986022717636
2016-08-07,1659.3252682032414,-1101.6547582214605,4434.062492440347
2016-08-08,1872.327889105295,-832.7265049730152,4479.089172773449
2016-08-09,1294.3162855958476,-1338.151025948707,4110.390346838015
2016-08-11,1636.6873367245714,-1171.6834130012207,4408.636292519202
2016-08-12,1909.7076811219415,-582.3188016357665,4843.227257171891
2016-08-13,1522.679053738101,-1201.0141286241742,4132.95982008757
2016-08-14,1718.610107152047,-956.026928344633,4564.021735159814
2016-08-15,1943.019563713791,-638.9567995287707,4813.686566985174
2016-08-16,1378.8952581328635,-1320.2719427257693,4086.880539409353
2016-08-17,533.4410239116974,-2034.5514414101751,3173.1300117026426
2016-08-18,1756.6081910698347,-912.9370367565095,4433.593913967795
2016-08-19,2050.966848110318,-671.3937008832492,4770.35111692229
2016-08-20,1687.5195685877566,-1106.4286124726284,4371.94384363052
2016-08-21,1909.0468728010212,-986.9362808326288,4577.81202784032
2016-08-22,2160.7728919829724,-599.9844119603624,4816.968417942257
2016-08-23,1625.327949564536,-1054.4386675417306,4177.0802685641875
2016-08-26,2387.1463013452176,-247.47989663555992,5315.226253784117
2016-08-27,2053.1750779956624,-966.7548410326676,4613.505582313585
2016-08-28,2303.042983090649,-668.7631630649545,5189.480693207148
2016-08-29,2581.3969175996476,-39.818186804225924,5319.349572468987
2016-08-30,2070.2898589566926,-489.37496596396056,4732.787474885527
2016-08-31,1275.9448972143769,-1566.570422410319,4025.9296307271784
2016-09-01,2547.2708430179728,-243.62327195622967,5360.100297156932
2016-09-02,2885.8569861200695,-40.03426625638296,5703.919598939483
2016-09-03,2561.703571967023,-125.58876624314438,5473.03750515355
2016-09-04,2816.6224933738604,180.7171844483665,5664.489663767705
2016-09-05,3094.9233561105048,347.988724300282,5973.41920751101
2016-09-06,2578.395744885427,-250.86971013189756,5307.885594377024
2016-09-08,3027.787065582291,309.2261681607737,5698.273877196237
2016-09-09,3344.09826833218,451.18028118851834,6163.425225755872
2016-09-10,2992.0959107918825,302.14644664315085,5531.156745408218
2016-09-11,3213.7647844669673,460.04286496249944,5891.461146874516
2016-09-12,3453.676405689934,687.4466691331669,6156.805306793221
2016-09-13,2893.9679823985884,64.8797612096225,5563.457648703343
2016-09-14,2041.1081906780591,-590.6840290619502,4761.3137689617315
2016-09-15,3244.4115677261316,605.393375747404,5964.307375671422
2016-09-16,3506.029150903695,761.3337295099149,6104.282906390231
2016-09-17,3096.672041593406,244.10619794481562,5925.120292502276
2016-09-18,3259.00255760258,595.1322037432552,6144.705807018064
2016-09-19,3438.3083492430005,594.9677373589946,6199.621078987218
2016-09-20,2817.470564597303,131.220504060597,5504.777647910368
2016-09-22,3047.1327948947624,125.7172791907172,5552.692390707329
2016-09-23,3250.6248366572345,338.4243746191046,5901.684153167886
2016-09-24,2785.6494955312155,-109.79045875794795,5598.72523016174
2016-09-25,2895.585758223561,396.3103914270647,5641.09933445013
2016-09-26,3026.4009398520393,329.98473965991855,5698.196288959552
2016-09-27,2361.609636150121,-474.1864240742093,5323.282098297208
2016-09-28,1409.0199749958097,-1405.3889214947424,4008.3770178187056
2016-09-29,2519.229261326404,-127.19825884492776,5099.686729840005
2016-09-30,2695.59690404542,-179.5606053554088,5401.887113416523
2016-10-01,2209.9560587681867,-643.0739107744212,4857.409893004319
2016-10-02,2305.976204530693,-500.7056815244566,4785.2974820500995
2016-10-03,2429.8374686875727,-348.91546856771475,5120.769825975546
2016-10-04,1765.182632256717,-917.815058553889,4555.745433094505
2016-10-06,1944.4286244476493,-659.1008987976089,4716.6533660564055
2016-10-07,2142.1118999433556,-651.5596949380655,4861.130442076885
2016-10-08,1684.5261322098363,-891.2822709501555,4356.882732886319
2016-10-09,1815.0491666629634,-930.4178450554894,4653.02869852926
2016-10-10,1979.486411547381,-702.4194927737706,4727.734379082939
2016-10-11,1361.0314801550003,-1516.190463724521,4188.220515976989
